0.0011195836359234879; 0.9230437859414462
0.04614500121036069; 0.8690252655897583
0.0977063664972162; 0.8078610544019967
0.1570019365771; 0.7172018169564375
0.1986807068506415; 0.6482737229135597
0.24809368191721137; 0.553098434451826
0.2996550472040668; 0.4712911052924796
0.346919632050351; 0.39081607178234934
0.3984809973372065; 0.3215954728636699
0.450042362624062; 0.2585803837879554
0.49945533769063183; 0.20595359520047968
0.5488683127572016; 0.16507044037497837
0.6004296780440572; 0.12924735021361985
0.6498426531106269; 0.10157458624644318
0.6992556281771969; 0.07848013645993732
0.7508169934640523; 0.06106091467429618
0.8002299685306222; 0.04957867238988801
0.8517913338174776; 0.03706960088768256
0.9012043088840473; 0.02733906874882519
0.952765674170903; 0.019646935137905653
1.0021786492374727; 0.015627384032496538
1.0515916243040426; 0.011144913059522497
1.103152989590898; 0.008252618934340898
1.152565964657468; 0.0062823794088294645
1.2019789397240377; 0.004229274169703943
1.2535403050108933; 0.0030432138902154295
1.302953280077463; 0.002027159625361627
1.352366255144033; 0.0008084454146266817
1.4039276204308884; 0.0006097278568030577
1.455488985717744; 0.0004037658275513294
